Longitude,Latitude,ID2,ROW,COLUMN,ID,Horizons,Depth (cm),DHue,DVal,DChr,Mhue,MVal,MChr,% Clay,Structure,DConsist,WConsist,Stickiness,Plasticity,Roots,Pores,ISFs,Misc. Features
-117.081826,46.783142,399,17,18,359,EB,103,10YR,6,2,10YR,4,2,8,1fsbk,sh,vfr,so,mp,1vft,2vfdt,ffpf,"eluviation/reduction, clay films"
-117.081826,46.783142,399,17,18,359,Btb,103+,10YR,4,4,10YR,3,6,18,3cosbk-2mpr,mh,fi,vs,vp,-,1vfdt,"cppf, cdpf","barely a Bt, clay skins, small skeletan spots"
-117.08099,46.783283,401,17,20,361,Ap,12,10YR,4,2,10YR,2,2,7,2fsbk-2vfgr,s,vfr,so,sp,3vft,3vfdt&I,-,-
-117.08099,46.783283,401,17,20,361,A,25,10YR,4,3,10YR,2,2,10,2msbk-2fgr,sh,vfr,ss,sp,2vft,3vfdt&I,cdpf,earthworm casts
-117.08099,46.783283,401,17,20,361,Bw,57,10YR,4,3,10YR,3,2,11,2msbk,sh,fr,ss,mp,2vft,3vf-fdt,"cdpf, fppf","worm channels, washed silts at top of horizon"
-117.08099,46.783283,401,17,20,361,EB,97,10YR,6,4,10YR,4,4,7,2f-msbk,sh,fr,so,sp,1vft,3vfdt,-,eluviation/reduction mixed w/ clay films
-117.08099,46.783283,401,17,20,361,Btb1,128,10YR,4,4,10YR,4,3,12,2msbk-2fpr,h,fr,ss,vp,-,2vfdt,"cdpf, fppf","clay skins, washed silts"
-117.08099,46.783283,401,17,20,361,Btb2,128+,10YR,4,4,10YR,4,3,15,2cosbk,sh,fi,ms,vp,-,2vfdt,"mppf, ffpf","clay skins, Mn-nodules"
-117.0832106,46.7834571,419,18,15,363,Ap,11,10YR,4,2,10YR,2,2,7,2fsbk-2fgr,h,fr,so,sp,3vf,3vfi&dt,-,-
-117.0832106,46.7834571,419,18,15,363,Ap2,23,10YR,4,2,10YR,2,1,10,2vf-fsbk,h,fr,so,mp,2vf,2vfdt,cfpo,earthworm casts
-117.0832106,46.7834571,419,18,15,363,A,43,10YR,4,3,10YR,2,2,10,2f-msbk,sh,fr,so,mp,2vf,3vf-fdt,"cdpf, fdpo",worm casts & channels
-117.0832106,46.7834571,419,18,15,363,AE,66,10YR,4,3,10YR,2,2,11,2m-cosbk,mh,fr,so,mp,1vf,3vfdt,ffpf,"gradual eluviation/reduction in lower horizon, poss. redox features"
-117.0832106,46.7834571,419,18,15,363,E,87,10YR,5,1,10YR,3,1,10,2msbk,sh,vfr,so,mp,1vf,3vfdt,-,eluviation/reduction
-117.0832106,46.7834571,419,18,15,363,EB,104,10YR,4,1,10YR,3,2,12,2f-msbk,mh,fi,ss,mp,-,3vfdt&v,"cppf, cppo","organo-argillans on peds & channels, mixed eluviation/reduction"
-117.0832106,46.7834571,419,18,15,363,ABb,126,10YR,3,2,10YR,4,1,12,2f-msbk,mh,fr,ms,vp,-,2vfdt,cppf,"organo-argillans, buried A horizon"
-117.0832106,46.7834571,419,18,15,363,Btb,126+,10YR,3,2,2.5Y,4,2,15,2m-cosbk,sh,fi,ms,vp,-,1vfdt,"cppf, fdpf","organo-argillans, redox features"
-117.0823668,46.78355231,421,18,17,365,Ap,10,-,-,-,10YR,2,2,8,2fgr,sh,fr,so,sp,3vft,3vfi,-,straw residue
-117.0823668,46.78355231,421,18,17,365,A,42,-,-,-,10YR,2,2,8,2f-msbk,mh,fi,so,sp,1vft,3vfdt,-,-
-117.0823668,46.78355231,421,18,17,365,AE,73,-,-,-,10YR,3,1,10,2m-cosbk,sh,fi,ss,mp,2vft,3vfdt&v,fdpo,"eluviation/reduction in lower part, worm channels"
-117.0823668,46.78355231,421,18,17,365,E,98,-,-,-,10YR,4,1,5,1f-msbk,s,vfr,so,sp,1vft,3vfdt,cfpf,"eluviation/reduction, Mn-nodules"
-117.0823668,46.78355231,421,18,17,365,Btb1,126,-,-,-,10YR,4,3,12,2m-cosbk,ha,fr,ss,mp,1vft,2vfdt,"mppf, cdpo, cfpf","organo-argillans in root channels & ped faces, Mn-nodules"
-117.0823668,46.78355231,421,18,17,365,Btb2,126+,-,-,-,10YR,4,4,15,2f-msbk,ha,fi,ms,mp,-,2vfdt,"cdpf, ffpf, cfpf","clay skins, Fe-oxides, OM concentrations"
-117.0814835,46.78355263,423,18,19,367,Ap,10,10YR,4,1,10YR,2,2,7,2vfsbk-2vfgr,sh,fr,so,sp,3vft,3vfdt&I,-,-
-117.0814835,46.78355263,423,18,19,367,A1,32,10YR,4,2,10YR,2,2,7,2f-msbk-2fgr,mh,vfr,so,sp,2vft,2-3vfdt&I,-,-
-117.0814835,46.78355263,423,18,19,367,A2,60,10YR,3,3,10YR,3,2,10,2f-msbk,mh,vfr,ss,sp,2vft,3vfdt,fdpf,earthworm casts
-117.0814835,46.78355263,423,18,19,367,AB,106,10YR,4,2,10YR,3,1,12,2f-cosbk,ha,vfr,ms,sp,1vft,3vf-fdt,ffpf,worm casts
-117.0814835,46.78355263,423,18,19,367,BE,128,10YR,5,1,10YR,4,1,12,2f-msbk,mh,vfr,ms,sp,-,3vfdt,fdpf,worm casts
-117.0814835,46.78355263,423,18,19,367,Ab,145,10YR,3,2,10YR,3,2,15,2fsbk-2fgr,ha,fr,ss,mp,-,2-3vfdt&I,"cdpf, mfpf","buried A horizon, slight gray mottles, illuvial clays, Mn-nodules"
-117.0814835,46.78355263,423,18,19,367,Btb,145+,10YR,5,4,10YR,4,3,17,2f-msbk,mh,fi,ms,mp,-,1-2vfdt,"fppf, cppf","organo-argillans, Fe-oxides"
-117.080679,46.783425,425,18,21,369,Ap,20,10YR,3,3,10YR,2,1,10,1fsbk-1fgr,sh,fr,ss,sp,2-3vf,2vfdt&I,-,-
-117.080679,46.783425,425,18,21,369,A,57,10YR,3,4,10YR,2,1,15,1-2f-mabk,h,vfr,ms,mp,1vf,2-3vfdt,cfpo,appear to be clay skins lining root channels
-117.080679,46.783425,425,18,21,369,AB,87,10YR,5,2,10YR,3,2,15,1f-msbk,h,fr,ms,mp,1vf,3vfdt,fdpf,some dark spots (OM-clay?)
-117.080679,46.783425,425,18,21,369,Bwg,109,10YR,6,2,2.5Y,4,2,17,1msbk,sh,fi,ms,mp,-,2-3vfdt,cfpf,"gley colors, faint Fe-oxides"
-117.080679,46.783425,425,18,21,369,Bwgb,109+,10YR,6,3,2.5Y,3,2,20,1-2m-cosbk,h,fi,ms,mp,-,2-3vfdt,"fppo, cdpf, fdpf","old worm channels, Fe-oxides, gley colors, Mn-nodules, clay skins in bottom of horizon"
